HS2,HS2 ID,HS4,HS4 ID,Section,Section ID,Trade Value,Trade Value Growth,Trade Value Growth Value,Year
"Stone, plaster, cement, asbestos, mica.",1368,Processed Mica,136814,Stone And Glass,13,8779.0,-0.8538100313062013,-51272.99999999999,2021
"Stone, plaster, cement, asbestos, mica.",1368,Other Stone Articles,136815,Stone And Glass,13,3527108.0,0.8709483035734178,1641910.0,2021
Ceramic products,1369,Bricks,136901,Stone And Glass,13,866932.0,0.332099981407527,216131.0,2021
Ceramic products,1369,Refractory Bricks,136902,Stone And Glass,13,619733.0,0.734853383721744,262508.0,2021
Ceramic products,1369,Refractory Ceramics,136903,Stone And Glass,13,231643.0,0.2480765086206896,46043.0,2021
Ceramic products,1369,Ceramic Bricks,136904,Stone And Glass,13,285056.0,14.264042838018742,266381.0,2021
Ceramic products,1369,Roofing Tiles,136905,Stone And Glass,13,51137.0,-0.7423867649355426,-147366.0,2021
Ceramic products,1369,Ceramic Pipes,136906,Stone And Glass,13,4287.0,,,2021
Ceramic products,1369,Unglazed Ceramics,136907,Stone And Glass,13,28141090.0,0.8103100174134271,12596189.0,2021
Ceramic products,1369,Laboratory Ceramic Ware,136909,Stone And Glass,13,73062.0,0.4840347741306467,23830.0,2021
Ceramic products,1369,Bathroom Ceramics,136910,Stone And Glass,13,64677585.0,0.4097360556466353,18798369.0,2021
Ceramic products,1369,Porcelain Tableware,136911,Stone And Glass,13,909638.0,0.2596299645363063,187491.0,2021
Ceramic products,1369,Ceramic Tableware,136912,Stone And Glass,13,2167411.0,0.7666125453795581,940537.0,2021
Ceramic products,1369,Ornamental Ceramics,136913,Stone And Glass,13,2052241.0,0.5254157793609913,706876.0,2021
Ceramic products,1369,Other Ceramic Articles,136914,Stone And Glass,13,2784642.0,1.020036111427475,1406131.0,2021
Glass & glassware,1370,Glass Scraps,137001,Stone And Glass,13,561380.0,0.4404922584254094,171666.0,2021
Glass & glassware,1370,Glass Balls,137002,Stone And Glass,13,4793.0,-0.2665646518745218,-1742.0,2021
Glass & glassware,1370,Cast or Rolled Glass,137003,Stone And Glass,13,6475.0,-0.6404974737660318,-11536.0,2021
Glass & glassware,1370,Blown Glass,137004,Stone And Glass,13,75424.0,12569.666666666666,75418.0,2021
Glass & glassware,1370,Float Glass,137005,Stone And Glass,13,12930.999999999998,-0.8080257727367202,-54427.0,2021
Glass & glassware,1370,Glass with Edge Workings,137006,Stone And Glass,13,11166.0,-0.0386569091691777,-449.0,2021
Glass & glassware,1370,Safety Glass,137007,Stone And Glass,13,74735227.0,0.0311175243585684,2255393.0,2021
Glass & glassware,1370,Insulating Glass,137008,Stone And Glass,13,73991.0,0.838148709412963,33738.0,2021
Glass & glassware,1370,Glass Mirrors,137009,Stone And Glass,13,5378780.0,1.9488537431525024,3554756.0,2021
Glass & glassware,1370,Glass Bottles,137010,Stone And Glass,13,10237509.0,0.2425672393657578,1998511.0,2021
Glass & glassware,1370,Glass Bulbs,137011,Stone And Glass,13,319544.0,8.3474915898786,285359.0,2021
Glass & glassware,1370,Interior Decorative Glassware,137013,Stone And Glass,13,3558496.0,0.6612354918915184,1416418.0,2021
Glass & glassware,1370,Signaling Glassware,137014,Stone And Glass,13,46558.00000000001,-0.2381778315934154,-14555.999999999993,2021
Glass & glassware,1370,Eyewear and Clock Glass,137015,Stone And Glass,13,939.0,1.0021321961620469,470.0,2021
Glass & glassware,1370,Glass Bricks,137016,Stone And Glass,13,114982.0,0.98607800462915,57088.0,2021
Glass & glassware,1370,Laboratory Glassware,137017,Stone And Glass,13,46744.0,0.4686439612919442,14916.0,2021
Glass & glassware,1370,Glass Beads,137018,Stone And Glass,13,4480.0,-0.93235693794353,-61750.0,2021
Glass & glassware,1370,Glass Fibers,137019,Stone And Glass,13,62763112.0,1.3795192843537345,36386729.0,2021
Glass & glassware,1370,Other Glass Articles,137020,Stone And Glass,13,166485.0,-0.4439508762320186,-132922.0,2021
"Precious stones, metals, & pearls",1471,Precious Stones,147103,Precious Metals,14,2185572.0,1.4863395189253634,1306540.0,2021
"Precious stones, metals, & pearls",1471,Synthetic Reconstructed Jewellery Stones,147104,Precious Metals,14,134234.0,0.0680192544854199,8549.0,2021
"Precious stones, metals, & pearls",1471,Silver,147106,Precious Metals,14,112560769.0,-0.0148906884456254,-1701443.0,2021
"Precious stones, metals, & pearls",1471,Silver Clad Metals,147107,Precious Metals,14,260681.0,,,2021
"Precious stones, metals, & pearls",1471,Gold,147108,Precious Metals,14,63235377.0,0.0875397460859637,5090029.0,2021
"Precious stones, metals, & pearls",1471,Platinum,147110,Precious Metals,14,7697.0,,,2021
"Precious stones, metals, & pearls",1471,Precious Metal Scraps,147112,Precious Metals,14,4210169.0,-0.1794757508762301,-920903.0,2021
"Precious stones, metals, & pearls",1471,Jewellery,147113,Precious Metals,14,7685134.0,0.8391529083596119,3506507.0,2021
"Precious stones, metals, & pearls",1471,Metal-Clad Products,147114,Precious Metals,14,4047.0,-0.7480231616960339,-12014.0,2021
"Precious stones, metals, & pearls",1471,Other Precious Metal Products,147115,Precious Metals,14,1238991.0,4.721183771852864,1022429.0,2021
"Precious stones, metals, & pearls",1471,Pearl Products,147116,Precious Metals,14,1892641.0,0.4891123899083074,621655.0,2021
"Precious stones, metals, & pearls",1471,Imitation Jewellery,147117,Precious Metals,14,1220344.0,0.4837261667675802,397858.0,2021
"Precious stones, metals, & pearls",1471,Coin,147118,Precious Metals,14,854.0,0.4826388888888886,277.9999999999999,2021
Iron & steel,1572,Pig Iron,157201,Metals,15,1631.0,,,2021
Iron & steel,1572,Ferroalloys,157202,Metals,15,226979.0,0.5434343571715139,79918.0,2021
Iron & steel,1572,Scrap Iron,157204,Metals,15,28372125.0,2.2960006254613416,19764079.0,2021
Iron & steel,1572,Iron Powder,157205,Metals,15,20972.0,-0.1551383797284777,-3851.000000000004,2021
Iron & steel,1572,Semi-Finished Iron,157207,Metals,15,79757.0,1350.8135593220338,79698.0,2021
Iron & steel,1572,Hot-Rolled Iron,157208,Metals,15,36840380.0,3.2163114865263114,28102795.0,2021
Iron & steel,1572,Cold-Rolled Iron,157209,Metals,15,9001983.0,1.884853369567656,5881553.0,2021
Iron & steel,1572,Coated Flat-Rolled Iron,157210,Metals,15,57433597.0,0.5144330564816509,19509440.0,2021
Iron & steel,1572,Large Flat-Rolled Iron,157211,Metals,15,2655688.0,6.890424308689697,2319117.0,2021
Iron & steel,1572,Large Coated Flat-Rolled Iron,157212,Metals,15,8235609.0,-0.3629853396908908,-4692835.999999998,2021
Iron & steel,1572,Hot-Rolled Iron Bars,157213,Metals,15,19435978.0,1959.6555028750129,19426065.0,2021
Iron & steel,1572,Raw Iron Bars,157214,Metals,15,2567722.0,5.4920976448428,2172207.0,2021
Iron & steel,1572,Other Iron Bars,157215,Metals,15,248193.0,1.346534934291387,142423.0,2021
Iron & steel,1572,Iron Blocks,157216,Metals,15,9762572.0,15.365271850096054,9166030.0,2021
Iron & steel,1572,Iron Wire,157217,Metals,15,1252846.0,4.485411303175187,1024450.0,2021
Iron & steel,1572,Large Flat-Rolled Stainless Steel,157219,Metals,15,53217.0,-0.4815280294616239,-49425.0,2021
Iron & steel,1572,Flat-Rolled Stainless Steel,157220,Metals,15,81959.0,0.0582045422266981,4508.0,2021
Iron & steel,1572,Other Stainless Steel Bars,157222,Metals,15,63556.0,-0.8595943975610834,-389104.0,2021
Iron & steel,1572,Stainless Steel Wire,157223,Metals,15,745.0,-0.8044619422572179,-3065.0,2021
Iron & steel,1572,Flat Flat-Rolled Steel,157225,Metals,15,631980.0,-0.7741237726526714,-2165924.0,2021
Iron & steel,1572,Flat-Rolled Iron,157226,Metals,15,800490.0,-0.6854159281741163,-1744108.0,2021
Iron & steel,1572,Steel Bars,157227,Metals,15,3370393.0,,,2021
Iron & steel,1572,Other Steel Bars,157228,Metals,15,126654.0,3.003603603603604,95019.0,2021
Iron & steel,1572,Steel Wire,157229,Metals,15,23310.0,1.379542670477746,13514.0,2021
Iron or steel articles,1573,Iron Sheet Piling,157301,Metals,15,930513.0,271.23902867173786,927095.0,2021
Iron or steel articles,1573,Iron Railway Products,157302,Metals,15,106004.0,-0.6767441434957887,-221922.0,2021
Iron or steel articles,1573,Cast Iron Pipes,157303,Metals,15,74036.0,19.73256790814898,70465.0,2021
Iron or steel articles,1573,Iron Pipes,157304,Metals,15,2763473.0,1.2361814209419,1527673.0,2021
Iron or steel articles,1573,Other Large Iron Pipes,157305,Metals,15,283491.0,-0.5225543395883226,-310275.0,2021
Iron or steel articles,1573,Other Small Iron Pipes,157306,Metals,15,4567692.0,1.1950338335765749,2486771.0,2021
Iron or steel articles,1573,Iron Pipe Fittings,157307,Metals,15,2343064.0,0.6721695218139725,941852.0,2021
Iron or steel articles,1573,Iron Structures,157308,Metals,15,54553574.0,-0.0120210417944043,-663770.0,2021
Iron or steel articles,1573,Large Iron Containers,157309,Metals,15,3491246.0,1.6025970463238577,2149799.0,2021
Iron or steel articles,1573,Small Iron Containers,157310,Metals,15,3645827.0,0.7648465198053639,1580023.0,2021
Iron or steel articles,1573,Iron Gas Containers,157311,Metals,15,8019747.0,1.1407096542911772,4273444.0,2021
Iron or steel articles,1573,Stranded Iron Wire,157312,Metals,15,1219489.0,1.3354610255054944,697327.0,2021
Iron or steel articles,1573,Barbed Wire,157313,Metals,15,165221.0,4.915750653442658,137292.0,2021
Iron or steel articles,1573,Iron Cloth,157314,Metals,15,1114175.0,0.545145413622048,393094.0,2021
Iron or steel articles,1573,Iron Chains,157315,Metals,15,242948.0,0.9226349693737042,116586.0,2021
Iron or steel articles,1573,Iron Anchors,157316,Metals,15,618.0,-0.9826565262537535,-35015.0,2021
Iron or steel articles,1573,Iron Nails,157317,Metals,15,673442.0,0.3430455757445221,172013.0,2021
Iron or steel articles,1573,Iron Fasteners,157318,Metals,15,10220344.0,-0.3127699783381898,-4651451.0,2021
Iron or steel articles,1573,Iron Sewing Needles,157319,Metals,15,6914.0,1.608072425499811,4263.0,2021
Iron or steel articles,1573,Iron Springs,157320,Metals,15,606417.0,0.4610627102146237,191365.0,2021
Iron or steel articles,1573,Iron Stovetops,157321,Metals,15,1075695.0,-0.0001236257096859,-133.0,2021
Iron or steel articles,1573,Iron Radiators,157322,Metals,15,76389.0,0.1889338521400778,12139.0,2021
Iron or steel articles,1573,Iron Housewares,157323,Metals,15,1784102.0,0.7321227290246979,754093.0,2021
Iron or steel articles,1573,Iron Toiletry,157324,Metals,15,489225.0,0.0161955681846506,7797.0,2021
Iron or steel articles,1573,Other Cast Iron Products,157325,Metals,15,3955063.0,-0.4966229730488214,-3901996.0,2021
Iron or steel articles,1573,Other Iron Products,157326,Metals,15,101294228.0,0.3897087860502494,28405412.0,2021
Copper articles,1574,Precipitated Copper,157401,Metals,15,1836364.0,-0.2609833492630414,-648511.0,2021
Copper articles,1574,Raw Copper,157402,Metals,15,17794754.0,46.39933727911524,17419332.0,2021
Copper articles,1574,Refined Copper,157403,Metals,15,55896409.0,1.6854831518585986,35082125.0,2021
Copper articles,1574,Scrap Copper,157404,Metals,15,159442054.0,0.7676261032928452,69240821.0,2021
Copper articles,1574,Copper Alloys,157405,Metals,15,865.0,,,2021
Copper articles,1574,Copper Powder,157406,Metals,15,64026.00000000001,-0.2784420677763626,-24706.999999999975,2021
Copper articles,1574,Copper Bars,157407,Metals,15,274702.0,0.3244650588700423,67296.0,2021
Copper articles,1574,Copper Wire,157408,Metals,15,3320923.0,-0.2748465263666326,-1258691.0,2021
Copper articles,1574,Copper Plating,157409,Metals,15,12301.0,-0.8899002917852604,-99425.0,2021
Copper articles,1574,Copper Foil,157410,Metals,15,31683.0,0.7310277003769874,13380.0,2021
Copper articles,1574,Copper Pipes,157411,Metals,15,288934.0,-0.0723983498402812,-22551.0,2021
Copper articles,1574,Copper Pipe Fittings,157412,Metals,15,100481.0,0.0099506488024042,990.0,2021
Copper articles,1574,Stranded Copper Wire,157413,Metals,15,2544010.0,0.4484550727327696,787649.0,2021
Copper articles,1574,Copper Fasteners,157415,Metals,15,228680.0,0.1242263201105151,25269.0,2021
Copper articles,1574,Copper Housewares,157418,Metals,15,458431.0,1.537759349881535,277787.0,2021
Copper articles,1574,Other Copper Products,157419,Metals,15,7472191.000000001,0.5292844760717715,2586121.000000001,2021
Nickel articles,1575,Nickel Mattes,157501,Metals,15,2294918.0,0.5905748660785144,852095.0000000002,2021
Nickel articles,1575,Scrap Nickel,157503,Metals,15,167415.0,-0.0475337088240314,-8355.0,2021
Nickel articles,1575,Nickel Powder,157504,Metals,15,1786320.0,0.3079742113105589,420605.0,2021
Nickel articles,1575,Nickel Sheets,157506,Metals,15,7893.0,-0.0547305389221556,-457.0,2021
Nickel articles,1575,Nickel Pipes,157507,Metals,15,100.0,-0.9775935469415192,-4363.0,2021
Nickel articles,1575,Other Nickel Products,157508,Metals,15,565576.0,0.2324656023778704,106678.0,2021
Aluminum articles,1576,Raw Aluminium,157601,Metals,15,14741183.0,0.7868696229268248,6491458.0,2021
Aluminum articles,1576,Scrap Aluminium,157602,Metals,15,88588760.0,1.3285596622581826,50544315.0,2021
Aluminum articles,1576,Aluminium Powder,157603,Metals,15,83.0,6.545454545454546,72.0,2021
Aluminum articles,1576,Aluminium Bars,157604,Metals,15,39667734.0,0.5216980373538941,13599662.0,2021
Aluminum articles,1576,Aluminium Wire,157605,Metals,15,1299331.0,53.94,1275681.0,2021
Aluminum articles,1576,Aluminium Plating,157606,Metals,15,1642602.0,0.0074741661023935,12186.0,2021
Aluminum articles,1576,Aluminium Foil,157607,Metals,15,490700.00000000006,1.592181722134179,301400.00000000006,2021
Aluminum articles,1576,Aluminium Pipes,157608,Metals,15,148664.0,-0.4220288705645428,-108553.0,2021
Aluminum articles,1576,Aluminium Pipe Fittings,157609,Metals,15,249596.00000000003,4.825013419216319,206747.00000000003,2021
Aluminum articles,1576,Aluminium Structures,157610,Metals,15,2379969.0,0.6282221088077017,918271.0,2021
Aluminum articles,1576,Large Aluminium Containers,157611,Metals,15,38.0,-0.9998304320858192,-224061.0,2021
Aluminum articles,1576,Aluminium Cans,157612,Metals,15,49598458.0,0.522671580873582,17025145.0,2021
Aluminum articles,1576,Aluminium Gas Containers,157613,Metals,15,16359.0,-0.5323728668210274,-18624.0,2021
Aluminum articles,1576,Stranded Aluminium Wire,157614,Metals,15,11836895.0,0.1194698789756925,1263234.0,2021
Aluminum articles,1576,Aluminium Housewares,157615,Metals,15,850098.0,1.2007414349251058,463820.0,2021
Aluminum articles,1576,Other Aluminium Products,157616,Metals,15,7926637.0,0.0156081794604306,121818.99999999908,2021
Lead articles,1578,Lead Sheets,157804,Metals,15,12116.0,0.4240714621532675,3608.0,2021
Lead articles,1578,Other Lead Products,157806,Metals,15,19775.0,5.242108585858586,16607.0,2021
Zinc articles,1579,Raw Zinc,157901,Metals,15,135585.0,-0.3930325318626024,-87796.0,2021
Zinc articles,1579,Scrap Waste,157902,Metals,15,4435598.0,1.2086419703907598,2427306.0,2021
Zinc articles,1579,Zinc Powder,157903,Metals,15,373443.0,0.3484861068481774,96508.0,2021
Zinc articles,1579,Other Zinc Products,157907,Metals,15,744778.0,0.0332142123867287,23942.0,2021
Tin articles,1580,Raw Tin,158001,Metals,15,10540.999999999998,0.828447528187337,4775.999999999998,2021
Tin articles,1580,Scrap Tin,158002,Metals,15,367227.0,1.4252212389380532,215807.0,2021
Tin articles,1580,Tin Bars,158003,Metals,15,9601.0,-0.7778060634112474,-33609.0,2021
Tin articles,1580,Other Tin Products,158007,Metals,15,4447.0,5.108516483516484,3719.0,2021
Cermet articles,1581,Tungsten,158101,Metals,15,78609.0,-0.3582152916683676,-43876.0,2021
Cermet articles,1581,Molybdenum,158102,Metals,15,12274.0,,,2021
Cermet articles,1581,Magnesium,158104,Metals,15,2788.0000000000005,,,2021
Cermet articles,1581,Cobalt,158105,Metals,15,101291405.0,0.3627390785861715,26962132.0,2021
Cermet articles,1581,Titanium,158108,Metals,15,35203259.0,0.370407855571761,9515097.0,2021
Cermet articles,1581,Zirconium,158109,Metals,15,859.0000000000001,,,2021
Cermet articles,1581,Antimony,158110,Metals,15,3112.0,-0.7940845629590418,-12001.0,2021
Cermet articles,1581,Manganese,158111,Metals,15,32.0,-0.9930989864136296,-4605.0,2021
Cermet articles,1581,Other Metals,158112,Metals,15,217606.0,10.904048140043765,199326.0,2021
Tools & cutlery,1582,Garden Tools,158201,Metals,15,16897.0,-0.5372079647229602,-19614.0,2021
Tools & cutlery,1582,Hand Saws,158202,Metals,15,110424.0,-0.706475279106858,-265776.0,2021
Tools & cutlery,1582,Hand Tools,158203,Metals,15,225814.0,0.0793445945300027,16600.0,2021
Tools & cutlery,1582,Wrenches,158204,Metals,15,148934.0,1.6981774701981955,93736.0,2021
Tools & cutlery,1582,Other Hand Tools,158205,Metals,15,1628139.0,-0.0736963018718498,-129534.0,2021
Tools & cutlery,1582,Tool Sets,158206,Metals,15,109457.0,0.0160591123859385,1730.0,2021
Tools & cutlery,1582,Interchangeable Tool Parts,158207,Metals,15,12085598.0,0.690362459557789,4935890.0,2021
Tools & cutlery,1582,Cutting Blades,158208,Metals,15,229727.0,0.3104343262637902,54421.0,2021
Tools & cutlery,1582,Tool Plates,158209,Metals,15,34190.0,9.304400241109102,30872.0,2021
Tools & cutlery,1582,Cooking Hand Tools,158210,Metals,15,833.0,-0.9535855574747868,-17114.0,2021
Tools & cutlery,1582,Knives,158211,Metals,15,64865.0,1.2249854217404728,35712.0,2021
Tools & cutlery,1582,Razor Blades,158212,Metals,15,3454.0,-0.9914495426470772,-400501.0,2021
Tools & cutlery,1582,Scissors,158213,Metals,15,13382.0,8.159479808350445,11921.0,2021
Tools & cutlery,1582,Other Cutlery,158214,Metals,15,15963.0,0.3303608634052837,3964.0,2021
Tools & cutlery,1582,Cutlery Sets,158215,Metals,15,66316.0,0.8791193222067949,31025.0,2021
Miscellaneous metal products,1583,Padlocks,158301,Metals,15,8072739.0,0.7471948316163103,3452339.0,2021
Miscellaneous metal products,1583,Metal Mountings,158302,Metals,15,29410844.0,-0.0877740007418563,-2829899.0,2021
Miscellaneous metal products,1583,Safes,158303,Metals,15,92923.0,-0.2205623311915985,-26295.0,2021
Miscellaneous metal products,1583,Filing Cabinets,158304,Metals,15,34524.0,3.0924608819345663,26088.0,2021
Miscellaneous metal products,1583,Metal Office Supplies,158305,Metals,15,22804.0,12.219710144927536,21079.0,2021
Miscellaneous metal products,1583,Bells and Other Metal Ornaments,158306,Metals,15,1065683.0,0.2449175084430748,209656.0,2021
