"HS2","HS2 ID","HS4","HS4 ID","Section","Section ID","Trade Value","Year"
"Salt, sulphur, cement, lime, stone, & plaster",525,"Dolomite",52518,"Mineral Products",5,129,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Magnesium Carbonate",52519,"Mineral Products",5,117297,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Gypsum",52520,"Mineral Products",5,6216812,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Limestone",52521,"Mineral Products",5,1175,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Quicklime",52522,"Mineral Products",5,136754,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Cement",52523,"Mineral Products",5,3224614,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Soapstone",52526,"Mineral Products",5,879,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Feldspar",52529,"Mineral Products",5,30674023,2011
"Salt, sulphur, cement, lime, stone, & plaster",525,"Other Mineral",52530,"Mineral Products",5,31613759,2011
"Ores, slag and ash",526,"Iron Ore",52601,"Mineral Products",5,401943.99999999994,2011
"Ores, slag and ash",526,"Manganese Ore",52602,"Mineral Products",5,11581609,2011
"Ores, slag and ash",526,"Copper Ore",52603,"Mineral Products",5,69037428,2011
"Ores, slag and ash",526,"Lead Ore",52607,"Mineral Products",5,97810446,2011
"Ores, slag and ash",526,"Zinc Ore",52608,"Mineral Products",5,44957206,2011
"Ores, slag and ash",526,"Molybdenum Ore",52613,"Mineral Products",5,46568,2011
"Ores, slag and ash",526,"Titanium Ore",52614,"Mineral Products",5,1076415,2011
"Ores, slag and ash",526,"Precious Metal Ore",52616,"Mineral Products",5,13912,2011
"Ores, slag and ash",526,"Other Ores",52617,"Mineral Products",5,984609,2011
"Ores, slag and ash",526,"Slag Dross",52619,"Mineral Products",5,1134817,2011
"Ores, slag and ash",526,"Non-Iron and Steel Slag, Ash and Residues",52620,"Mineral Products",5,2325218,2011
"Ores, slag and ash",526,"Other Slag and Ash",52621,"Mineral Products",5,5716,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Briquettes",52701,"Mineral Products",5,189035.99999999997,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Peat",52703,"Mineral Products",5,5614,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Coke",52704,"Mineral Products",5,20941.999999999996,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Tar",52706,"Mineral Products",5,18217,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Coal Tar Oil",52707,"Mineral Products",5,376024200,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Pitch Coke",52708,"Mineral Products",5,8273,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Crude Petroleum",52709,"Mineral Products",5,10863831,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Refined Petroleum",52710,"Mineral Products",5,600915404,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Jelly",52712,"Mineral Products",5,34375,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Petroleum Coke",52713,"Mineral Products",5,15375005,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Bitumen and asphalt",52714,"Mineral Products",5,19181369,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Asphalt Mixtures",52715,"Mineral Products",5,8680,2011
"Mineral fuels, mineral oils and products of their distillation",527,"Electricity",52716,"Mineral Products",5,651213,2011
"Inorganic chemicals",628,"Halogens",62801,"Chemical Products",6,362.00000000000006,2011
"Inorganic chemicals",628,"Sulfur",62802,"Chemical Products",6,115.99999999999999,2011
"Inorganic chemicals",628,"Hydrogen",62804,"Chemical Products",6,81652,2011
"Inorganic chemicals",628,"Alkaline Metals",62805,"Chemical Products",6,1391,2011
"Inorganic chemicals",628,"Hydrochloric Acid",62806,"Chemical Products",6,1522,2011
"Inorganic chemicals",628,"Sulfuric Acid",62807,"Chemical Products",6,21402,2011
"Inorganic chemicals",628,"Phosphoric Acid",62809,"Chemical Products",6,2123226816,2011
"Inorganic chemicals",628,"Boron",62810,"Chemical Products",6,1858,2011
"Inorganic chemicals",628,"Other Inorganic Acids",62811,"Chemical Products",6,7058316,2011
"Inorganic chemicals",628,"Nonmetal Sulfides",62813,"Chemical Products",6,1924.0000000000002,2011
"Inorganic chemicals",628,"Sodium or Potassium Peroxides",62815,"Chemical Products",6,2362205,2011
"Inorganic chemicals",628,"Magnesium Hydroxide and Peroxide",62816,"Chemical Products",6,34371,2011
"Inorganic chemicals",628,"Zinc Oxide and Peroxide",62817,"Chemical Products",6,12002184,2011
"Inorganic chemicals",628,"Manganese Oxides",62820,"Chemical Products",6,114,2011
"Inorganic chemicals",628,"Iron Oxides and Hydroxides",62821,"Chemical Products",6,566793,2011
"Inorganic chemicals",628,"Cobalt Oxides and Hydroxides",62822,"Chemical Products",6,357955,2011
"Inorganic chemicals",628,"Titanium Oxides",62823,"Chemical Products",6,188593,2011
"Inorganic chemicals",628,"Lead Oxides",62824,"Chemical Products",6,2073596.0000000002,2011
"Inorganic chemicals",628,"Inorganic Salts",62825,"Chemical Products",6,4265058,2011
"Inorganic chemicals",628,"Chlorides",62827,"Chemical Products",6,91538.99999999999,2011
"Inorganic chemicals",628,"Hypochlorites",62828,"Chemical Products",6,73919,2011
"Inorganic chemicals",628,"Chlorates and Perchlorates",62829,"Chemical Products",6,49185,2011
"Inorganic chemicals",628,"Sulfides",62830,"Chemical Products",6,8351,2011
"Inorganic chemicals",628,"Dithionites and Sulfoxylates",62831,"Chemical Products",6,1464,2011
"Inorganic chemicals",628,"Sulfites",62832,"Chemical Products",6,95524,2011
"Inorganic chemicals",628,"Sulfates",62833,"Chemical Products",6,2869067,2011
"Inorganic chemicals",628,"Nitrites and Nitrates",62834,"Chemical Products",6,15849,2011
"Inorganic chemicals",628,"Phosphinates (hypophosphites) and phosphonates (phosphites)",62835,"Chemical Products",6,2847255,2011
"Inorganic chemicals",628,"Carbonates",62836,"Chemical Products",6,6483632,2011
"Inorganic chemicals",628,"Silicates",62839,"Chemical Products",6,311699,2011
"Inorganic chemicals",628,"Borates",62840,"Chemical Products",6,610,2011
"Inorganic chemicals",628,"Oxometallic or Peroxometallic Acid Salts",62841,"Chemical Products",6,61,2011
"Inorganic chemicals",628,"Other Inorganic Acids Salts",62842,"Chemical Products",6,42044,2011
"Inorganic chemicals",628,"Precious Metal Compounds",62843,"Chemical Products",6,2397,2011
"Inorganic chemicals",628,"Radioactive Chemicals",62844,"Chemical Products",6,138,2011
"Inorganic chemicals",628,"Carbides",62849,"Chemical Products",6,75,2011
"Inorganic chemicals",628,"Inorganic Compounds",62851,"Chemical Products",6,953,2011
"Organic chemicals",629,"Acyclic Hydrocarbons",62901,"Chemical Products",6,5956,2011
"Organic chemicals",629,"Cyclic Hydrocarbons",62902,"Chemical Products",6,74.00000000000001,2011
"Organic chemicals",629,"Halogenated Hydrocarbons",62903,"Chemical Products",6,165415,2011
"Organic chemicals",629,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",62904,"Chemical Products",6,4200207,2011
"Organic chemicals",629,"Acyclic Alcohols",62905,"Chemical Products",6,29311,2011
"Organic chemicals",629,"Cyclic Alcohols",62906,"Chemical Products",6,28509,2011
"Organic chemicals",629,"Epoxides",62910,"Chemical Products",6,460,2011
"Organic chemicals",629,"Acetals and Hemiacetals",62911,"Chemical Products",6,5015,2011
"Organic chemicals",629,"Aldehydes",62912,"Chemical Products",6,305165,2011
"Organic chemicals",629,"Ketones and Quinones",62914,"Chemical Products",6,97,2011
"Organic chemicals",629,"Saturated Acyclic Monocarboxylic Acids",62915,"Chemical Products",6,57384,2011
"Organic chemicals",629,"Unsaturated Acyclic Monocarboxylic Acids",62916,"Chemical Products",6,91182,2011
"Organic chemicals",629,"Polycarboxylic Acids",62917,"Chemical Products",6,27975,2011
"Organic chemicals",629,"Carboxylic Acids",62918,"Chemical Products",6,18871,2011
"Organic chemicals",629,"Other Esters",62920,"Chemical Products",6,433,2011
"Organic chemicals",629,"Amine Compounds",62921,"Chemical Products",6,185698,2011
"Organic chemicals",629,"Oxygen Amino Compounds",62922,"Chemical Products",6,32,2011
"Organic chemicals",629,"Quaternary Ammonium Salts and Hydroxides",62923,"Chemical Products",6,9365,2011
"Organic chemicals",629,"Carboxyamide Compounds",62924,"Chemical Products",6,207491,2011
"Organic chemicals",629,"Carboxyimide Compounds",62925,"Chemical Products",6,19804,2011
"Organic chemicals",629,"Diazo, Azo or Aoxy Compounds",62927,"Chemical Products",6,6505,2011
"Organic chemicals",629,"Other Nitrogen Compounds",62929,"Chemical Products",6,108080,2011
"Organic chemicals",629,"Organo-Sulfur Compounds",62930,"Chemical Products",6,16664,2011
"Organic chemicals",629,"Other Organo-Inorganic Compounds",62931,"Chemical Products",6,43191,2011
"Organic chemicals",629,"Oxygen Heterocyclic Compounds",62932,"Chemical Products",6,422507,2011
"Organic chemicals",629,"Nitrogen Heterocyclic Compounds",62933,"Chemical Products",6,867587,2011
"Organic chemicals",629,"Nucleic Acids",62934,"Chemical Products",6,1627,2011
"Organic chemicals",629,"Sulfonamides",62935,"Chemical Products",6,4076.9999999999995,2011
"Organic chemicals",629,"Vitamins",62936,"Chemical Products",6,118902,2011
"Organic chemicals",629,"Hormones",62937,"Chemical Products",6,289,2011
"Organic chemicals",629,"Glycosides",62938,"Chemical Products",6,10931091,2011
"Organic chemicals",629,"Chemically Pure Sugars",62940,"Chemical Products",6,19581,2011
"Organic chemicals",629,"Antibiotics",62941,"Chemical Products",6,165501,2011
"Organic chemicals",629,"Other Organic Compounds",62942,"Chemical Products",6,75674,2011
"Pharmaceutical products",630,"Glands and Other Organs",63001,"Chemical Products",6,7231,2011
"Pharmaceutical products",630,"Vaccines, blood, antisera, toxins and cultures",63002,"Chemical Products",6,3387661,2011
"Pharmaceutical products",630,"Unpackaged Medicaments",63003,"Chemical Products",6,1839267,2011
"Pharmaceutical products",630,"Packaged Medicaments",63004,"Chemical Products",6,45805550,2011
"Pharmaceutical products",630,"Bandages",63005,"Chemical Products",6,1898037,2011
"Pharmaceutical products",630,"Special Pharmaceuticals",63006,"Chemical Products",6,5004187,2011
"Fertilizers",631,"Animal or Vegetable Fertilizers",63101,"Chemical Products",6,115610,2011
"Fertilizers",631,"Nitrogenous Fertilizers",63102,"Chemical Products",6,3093662,2011
"Fertilizers",631,"Phosphatic Fertilizers",63103,"Chemical Products",6,413608705,2011
"Fertilizers",631,"Potassic Fertilizers",63104,"Chemical Products",6,8739699,2011
"Fertilizers",631,"Mixed Mineral or Chemical Fertilizers",63105,"Chemical Products",6,2128905661,2011
"Paints, dyes, & varnishes",632,"Vegetable Tanning Extracts",63201,"Chemical Products",6,114,2011
"Paints, dyes, & varnishes",632,"Synthetic Tanning Extracts",63202,"Chemical Products",6,30636.999999999996,2011
"Paints, dyes, & varnishes",632,"Vegetable or Animal Dyes",63203,"Chemical Products",6,7166,2011
"Paints, dyes, & varnishes",632,"Synthetic Coloring Matter",63204,"Chemical Products",6,2659156,2011
"Paints, dyes, & varnishes",632,"Lake Pigments",63205,"Chemical Products",6,16781,2011
"Paints, dyes, & varnishes",632,"Other Coloring Matter",63206,"Chemical Products",6,2493207,2011
"Paints, dyes, & varnishes",632,"Prepared Pigments",63207,"Chemical Products",6,14585.000000000002,2011
"Paints, dyes, & varnishes",632,"Nonaqueous Paints",63208,"Chemical Products",6,7236280,2011
"Paints, dyes, & varnishes",632,"Aqueous Paints",63209,"Chemical Products",6,1689860,2011
"Paints, dyes, & varnishes",632,"Other Paints",63210,"Chemical Products",6,549587,2011
"Paints, dyes, & varnishes",632,"Prepared Paint Driers",63211,"Chemical Products",6,401,2011
"Paints, dyes, & varnishes",632,"Nonaqueous Pigments",63212,"Chemical Products",6,48853,2011
"Paints, dyes, & varnishes",632,"Artistry Paints",63213,"Chemical Products",6,30322.999999999996,2011
"Paints, dyes, & varnishes",632,"Glaziers Putty",63214,"Chemical Products",6,2185538,2011
"Paints, dyes, & varnishes",632,"Ink",63215,"Chemical Products",6,717471,2011
"Perfumery & cosmetics",633,"Essential Oils",63301,"Chemical Products",6,29090576,2011
"Perfumery & cosmetics",633,"Scented Mixtures",63302,"Chemical Products",6,1854135,2011
"Perfumery & cosmetics",633,"Perfumes",63303,"Chemical Products",6,25289777,2011
"Perfumery & cosmetics",633,"Beauty Products",63304,"Chemical Products",6,5014589,2011
"Perfumery & cosmetics",633,"Hair Products",63305,"Chemical Products",6,6455095,2011
"Perfumery & cosmetics",633,"Dental Products",63306,"Chemical Products",6,407552,2011
"Perfumery & cosmetics",633,"Shaving Products",63307,"Chemical Products",6,1689164,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Soap",63401,"Chemical Products",6,7044405,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Cleaning Products",63402,"Chemical Products",6,37809730,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Lubricating Products",63403,"Chemical Products",6,674746,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Waxes",63404,"Chemical Products",6,107867,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Polishes and Creams",63405,"Chemical Products",6,258574,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Candles",63406,"Chemical Products",6,762080,2011
"Soap, cleaners, candles, dental, modelling pastes",634,"Pastes and Waxes",63407,"Chemical Products",6,92569,2011
"Glues, starches, & albuminoid products",635,"Dextrins",63505,"Chemical Products",6,316627,2011
"Glues, starches, & albuminoid products",635,"Glues",63506,"Chemical Products",6,639834,2011
"Glues, starches, & albuminoid products",635,"Enzymes",63507,"Chemical Products",6,107923,2011
"Explosives, matches, & fireworks",636,"Prepared Explosives",63602,"Chemical Products",6,1443063.9999999998,2011
"Explosives, matches, & fireworks",636,"Detonating Fuses",63603,"Chemical Products",6,503965,2011
"Explosives, matches, & fireworks",636,"Fireworks",63604,"Chemical Products",6,14124,2011
"Explosives, matches, & fireworks",636,"Matches",63605,"Chemical Products",6,52639,2011
"Explosives, matches, & fireworks",636,"Pyrophoric Alloys",63606,"Chemical Products",6,43,2011
"Photo & movie goods",637,"Photographic Plates",63701,"Chemical Products",6,61668,2011
"Photo & movie goods",637,"Photographic Film",63702,"Chemical Products",6,6589,2011
"Photo & movie goods",637,"Photographic Paper",63703,"Chemical Products",6,307,2011
"Photo & movie goods",637,"Undeveloped Exposed Photographic Material",63704,"Chemical Products",6,73995,2011
"Photo & movie goods",637,"Developed Exposed Photographic Material",63705,"Chemical Products",6,10190,2011
"Photo & movie goods",637,"Motion-picture film, exposed and developed",63706,"Chemical Products",6,549953,2011
"Photo & movie goods",637,"Photographic Chemicals",63707,"Chemical Products",6,210591,2011
"Chemical products n.e.s.",638,"Activated Carbon",63802,"Chemical Products",6,58987.99999999999,2011
"Chemical products n.e.s.",638,"Wood Pulp Lyes",63804,"Chemical Products",6,2106.9999999999995,2011
"Chemical products n.e.s.",638,"Rosin",63806,"Chemical Products",6,2162,2011
"Chemical products n.e.s.",638,"Wood Tar, Oils and Pitch",63807,"Chemical Products",6,83,2011
"Chemical products n.e.s.",638,"Pesticides",63808,"Chemical Products",6,1136846,2011
"Chemical products n.e.s.",638,"Dyeing Finishing Agents",63809,"Chemical Products",6,137178,2011
"Chemical products n.e.s.",638,"Metal Pickling Preparations",63810,"Chemical Products",6,7992,2011
"Chemical products n.e.s.",638,"Antiknock",63811,"Chemical Products",6,2459810,2011
"Chemical products n.e.s.",638,"Prepared Rubber Accelerators",63812,"Chemical Products",6,17951,2011
"Chemical products n.e.s.",638,"Fire Extinguishers Preparations",63813,"Chemical Products",6,3981.9999999999995,2011
"Chemical products n.e.s.",638,"Organic Composite Solvents",63814,"Chemical Products",6,302809,2011
"Chemical products n.e.s.",638,"Reaction and Catalytic Products",63815,"Chemical Products",6,589777,2011
"Chemical products n.e.s.",638,"Refractory Cements",63816,"Chemical Products",6,25185,2011
"Chemical products n.e.s.",638,"Disc Chemicals for Electronics",63818,"Chemical Products",6,714,2011
"Chemical products n.e.s.",638,"Hydraulic Brake Fluid",63819,"Chemical Products",6,19496,2011
